Descriptores,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<R>,2019<R>
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Baja California<C1>,NA,0.254505464304,-0.072605140265,0.066061308737,0.046941428225,0.099351891594,-0.041879329947,0.042074792022,-0.108606989338,-0.044858627207,0.239118242403,0.078433240187,-0.070196322882,-0.125821217895,-0.099403628806,0.559882330583,-0.00430593359,0.2874171943,0.094844961215,-0.019743988095,-0.249899860731,-0.029542818143,-0.05679169332,-0.116180168703,0.341327746089,0.076182751968,-0.098915739779,-0.138440632017,-0.045293209734,0.325521697749,0.022199652033,-0.028513262828,0.007598237173,0.1925755861,-0.018527293893,0.145907129739,-0.18842802467,0.219912763995,0.093342674872,-0.023734908663
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Baja California Sur<C1>,NA,0.079784981122,-0.043796034404,0.009275517025,0.001657525617,0.022903316039,-0.034345408641,-0.000798219314,-0.065882570835,-0.042396935513,0.08504473466,0.019262536544,-0.039131481798,-0.022612990683,-0.033134633093,0.080665585911,0.052286336448,0.041067033293,-0.171101116145,0.032131060636,0.042493010255,0.049572045358,0.019012096989,0.119444734271,-0.053645375596,0.104763318721,-0.061991991905,-0.013232651646,-0.018068463536,-0.037491292204,0.151700877463,-0.029720977869,0.05020146741,-0.024745575939,0.174202207027,0.052184599494,0.068184835074,-0.025098013515,0.042884822177,-0.013370466013
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Campeche<C1>,NA,0.068495432963,0.000961923335,0.027290777793,0.021398277288,0.029954715625,-0.000384809519,0.014634901798,-0.01638450009,-0.004471873107,0.045723306321,0.013398865191,-0.010493685548,0.027136383992,0.065103795646,-0.106959843665,0.176471080931,-0.102234866926,0.102997883453,-0.025663005165,0.076558058511,-0.103541118316,-0.140632329448,0.134444580948,0.109987914419,-0.044879203018,0.128451733631,-0.198086293182,0.079409310991,0.04569003275,0.146039078881,-0.089256575577,0.045005598393,0.003317414236,0.104276190915,0.064360899137,0.077659181675,-0.001463771057,0.099883341304,-0.025853787313
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,NA,0.152277338902,-0.069686169267,0.022710919852,0.012365292477,0.044793105339,-0.037395777471,0.013589698509,-0.060939376729,-0.015798056551,0.112447293709,0.038002438424,-0.005007636834,0.080187142846,-0.072950503894,0.304153403694,-0.289047147807,0.056395393191,0.188778173531,-0.047364077583,0.079169629577,-0.017552583778,0.006366698903,0.273005647153,0.172916559934,0.316655897845,-0.235728941516,0.09312049201,-0.098033784152,0.219550242181,0.031884500939,-0.099011937876,0.027488303972,-0.004454115584,0.222735234052,-0.135434214086,-0.178138380407,0.058123923918,0.114291876048,0.054761742844
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Colima<C1>,NA,0.087859491294,-0.025932994328,0.02265193847,0.016475350519,0.034749189688,-0.012930237326,0.016163500595,-0.032778861625,-0.009303693573,0.082123938732,0.031942317758,-0.012708318838,0.053029743591,-0.119356192343,-0.002440932309,0.155127897763,-0.008104202188,0.086757676693,0.022823031271,0.018881855161,-0.075629604712,0.08341888419,-0.047028530699,0.030743620091,-0.032032981841,0.047336434146,0.042770753635,0.040021802892,-0.18477322563,0.073222624096,0.058357594014,-0.10957762629,0.023797857697,0.015088694538,-0.019343190151,0.040639011935,0.039672159493,0.040266862921,-0.000370681718
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Chiapas<C1>,NA,0.150211713585,-0.120664182256,0.002272790402,-0.00411126902,0.044236635871,-0.055929513652,0.015769677159,-0.079451918546,-0.017758703923,0.169961273419,0.070608198445,0.006749133824,0.14292196196,-0.262542727552,0.04638014534,0.125602828039,0.047566237382,0.042552982553,0.664273525946,0.235586291347,-0.171882655865,0.160878732221,0.227942009195,-0.296943641078,-0.411766841211,0.223015576901,0.126162286963,-0.071473537261,0.013461606745,0.153457654241,0.010566379627,-0.049545037291,0.039198179037,-0.182297634469,-0.025324748771,0.102226238747,-0.220778742236,0.046480392397,0.037505347319
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Chihuahua<C1>,NA,0.543759033147,-0.223971790504,0.104076198633,0.057470575885,0.185900208868,-0.160919053556,0.043222489255,-0.342666635659,-0.19632921901,0.54614559915,0.137271229096,-0.237892598277,0.064443303177,-0.286167240046,0.109092518778,0.513501029257,1.310377767487,-0.780586281464,-0.05522450638,-0.649733845318,0.535458925095,-0.324641129808,0.15969636622,0.201859601895,0.031082262783,0.532399228792,0.346522944096,-0.372677470901,0.158679054379,0.401301159818,-0.366971202512,0.071133348211,0.671375694568,0.364890626773,0.314284250631,-0.469929365797,0.814900880818,0.177775790314,-0.321652075022
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Ciudad de México<C1>,NA,0.025919678529,-0.010908941038,0.005385525083,0.003669564933,0.010209005573,-0.005453110195,0.004900620198,-0.011281492574,-0.002101744336,0.032364440789,0.017916347749,0.011006249872,0.039394245957,-0.015300959371,0.040242558159,-0.037337450008,0.035249716273,-0.030356418054,-0.007526328854,0.004429361978,0.026398225577,-0.021293391568,0.018444352601,-0.033608023152,0.029901485066,-0.043015720159,-0.003877834262,-0.015316359727,0.019225639563,-0.003462309857,0.014734369388,-0.005411130402,-0.029358645533,0.003891129051,-0.005240513952,0.006415732747,-0.014175795986,0.00938143808,0.006387273587
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Durango<C1>,NA,0.255059355017,-0.077909451745,0.062777188367,0.046644738708,0.097090189508,-0.030849379388,0.049149517291,-0.069462855294,0.001569178352,0.209942864975,0.088198076959,0.012718314675,0.144042870636,0.070822417979,0.064830189526,0.278400998075,-0.561332511924,0.346018450121,-0.256260128633,0.200514168271,0.255739593182,-0.027938871736,0.662962036603,0.125976042537,-0.486514632441,0.462006619922,-0.088539135047,0.016332628611,0.107713615986,-0.131559583971,-0.271912103262,0.436935898332,0.131762064,0.093847064696,-0.089161370125,0.208390526005,0.008405524062,-0.078265875672,-0.054909880861
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Guanajuato<C1>,NA,0.410897141145,-0.079290009427,0.131951231785,0.104530074428,0.185367323675,-0.026698478514,0.102788504286,-0.122254648521,-0.02132005131,0.40859352851,0.172059506927,0.072009734368,0.687315811339,-0.136396567133,-0.082327094898,0.134012226027,-0.417209783736,0.323607785264,-0.453619905208,0.104769653124,0.72021487084,0.090186547696,0.047985804067,0.343583800224,-0.530870336869,-0.129785526181,0.360663643308,0.105533133475,0.029365732674,-0.123188799895,0.029155847553,-0.069744475793,0.326472918958,0.05218419007,-0.130064281437,0.114825184526,0.253194182617,0.199788100233,0.052452136497
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Guerrero<C1>,NA,0.194102104695,-0.047481042874,0.053430646642,0.03662571537,0.074882161769,-0.036009825717,0.026343293123,-0.096543252177,-0.052693111128,0.171845540017,0.025475104149,-0.163456096737,0.026116859759,-0.089277910399,0.271072354515,0.027056277633,-0.300237183907,0.316408917484,0.2205246197,-0.020597048639,-0.147700220732,-0.083462075653,0.334527301301,-0.118351926459,0.079358394864,0.152837148712,0.01884241531,0.089730419432,-0.083130550486,0.162021862275,-0.020375632163,-0.096595725301,-0.181326286677,0.246518096665,-0.138262182411,0.232385525434,0.077835909875,-0.007570266954,-0.081214984108
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Hidalgo<C1>,NA,0.206029456546,-0.063110561558,0.05051554591,0.032639782534,0.07643544001,-0.046838098998,0.023792397993,-0.112996782379,-0.063351935957,0.187601760255,0.020371680285,-0.16653731359,0.028602908542,0.103491566087,0.002358262105,0.173479332233,-0.182173052069,-0.159682973934,0.13025967158,0.237847852982,0.069332389591,-0.053897172346,0.19626108555,-0.001607747235,-0.021332512743,0.232546958608,-0.060481536082,0.047632107573,-0.164896768382,0.043400682002,-0.258759402079,0.290832396613,0.060849757208,0.006403334352,-0.038092488087,0.000813264501,-0.018915821632,-0.011369131892,-0.08277548344
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Jalisco<C1>,NA,0.688792860567,-0.082891713586,0.238323998655,0.190088367974,0.30501333434,-0.018682965776,0.169882097486,-0.15231204149,0.003860653072,0.574416297189,0.230278055948,-0.01315591022,0.459528538654,0.102787523428,-0.17882375457,0.511997961924,-0.158894299096,1.508962118615,-0.310710707298,-0.289992876449,1.101491913655,0.415940954802,-0.185930131696,0.777676900606,-0.4468397116,0.770447967862,0.641590644739,0.013960033219,-0.473499467519,1.042298497263,-0.634895428249,1.024332904223,-0.007528894731,0.694242405365,0.242739481857,0.231770586572,0.685789774326,0.436288428466,0.179433350742
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|México<C1>,NA,0.318015230368,-0.153301362688,0.054936061481,0.035838579917,0.116762758455,-0.072421846925,0.052153852679,-0.136801729456,-0.033190208577,0.326939438414,0.123711400378,-0.039491887266,0.231252803106,0.089746641067,0.114915905154,0.407904821322,0.267465332451,0.08403755744,0.666642824419,-0.068635720234,0.675044963075,-0.347425897208,0.205232697236,0.186085181591,-0.553824883787,0.358834807296,0.622082399269,-0.351945667841,-0.617815103029,0.324776677444,-0.59108942761,0.719512988895,0.056761195809,0.180399828268,0.10574809295,0.262220688143,-0.040046226383,-0.410409028109,-0.066284692118
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,NA,0.428248914193,0.096998212142,0.228498503409,0.199232157237,0.242609045073,0.089676265315,0.167930013681,0.004994241583,0.064417368131,0.344998312823,0.15887014982,-0.003808414018,0.239248258606,0.279653966414,0.236291973381,0.141241441761,1.514008216278,-0.415977999468,0.872592178659,-0.937973974683,0.23235188368,-0.302700328227,0.252374739533,-0.425315590658,-0.159144887444,0.976288120568,0.338516277519,0.543678785654,-0.562205959167,-0.428535085149,0.857386291139,-0.063316017106,0.345883125469,0.845152055527,-0.195730498309,1.31540745825,0.619206225024,0.344081405907,0.008139342308
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Morelos<C1>,NA,0.109278116641,-0.040969120707,0.022541386981,0.012886012853,0.037362566147,-0.030558164353,0.0086432644,-0.065960302221,-0.038099782475,0.097799161084,0.005761188402,-0.104800523362,0.087879864967,0.045971307922,-0.039674403134,-0.00639749361,-0.100421457479,-0.072332763016,0.171783343845,0.023706143628,0.095059259376,-0.01027772058,0.067972236191,0.027528574587,0.101292481395,0.006186657899,0.055485775336,-0.155005045253,0.07917425321,0.043747417024,-0.096900588065,-0.026978788152,0.166716931702,-0.071128586378,-0.058134275083,0.086760535602,0.036436793361,0.086352411031,-0.00413271398
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Nayarit<C1>,NA,0.159616797394,-0.01363021521,0.061196734389,0.050741173251,0.07964857353,0.001803794621,0.04869137817,-0.036646288146,-0.00123955183,0.164589225695,0.075429155449,0.039758998252,0.237641726967,-0.091125244767,-0.186292169925,0.127487656359,-0.023260808577,0.017793718171,0.154424824361,0.097082945318,0.067610078503,-0.075013871562,-0.34888174015,0.2053307825,-0.030181108318,-0.009095281617,0.132325873977,0.117209335587,-0.182126580747,0.046152510587,0.182301860199,-0.028522027042,-0.096977361171,-0.133487256847,-0.000603702378,0.186252357298,0.034196498723,-0.013396033777,0.042265291128
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Nuevo León<C1>,NA,0.114807266441,-0.011076153315,0.041185061943,0.03471993934,0.052629652296,0.005170877912,0.034295237337,-0.00942319036,0.015938853308,0.089954546331,0.03859377357,-0.035225608367,-0.147284616908,0.301576659312,0.173614180944,0.049303645581,-0.082426816598,0.270046896225,-0.292485468381,-0.117533461257,0.243738652165,0.090208489884,0.009722839362,-0.077462348286,-0.115890350349,-0.00978266276,0.152922063228,-0.131192176296,0.066256981662,0.108009324471,-0.191714619927,0.024498704461,-0.011429473994,0.000206104572,-0.093417849201,-0.044728993042,-0.005976856837,0.004136883429,0.043332053185
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Oaxaca<C1>,NA,0.266084804961,-0.074591163341,0.071941227493,0.049724254795,0.107520409607,-0.052704995333,0.039916251934,-0.142265549826,-0.078082759097,0.268959568611,0.059820803251,-0.176701691831,0.433632907134,-0.192499002933,0.027142032583,0.046968056905,-0.137479456229,0.241767552926,0.087064255748,0.267750587129,0.061083157014,-0.246461809,-0.185268641115,0.034709336742,-0.094928914111,0.269872209905,0.026176398537,0.076632550435,0.040683094543,0.018254517334,-0.050577524046,0.169009357099,0.11803796675,0.013615232793,-0.024483904553,0.084874316459,0.0333924781,0.080452546133,-0.052230939505
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Puebla<C1>,NA,0.256941217413,-0.034167142585,0.083808837267,0.063846373054,0.104782842537,-0.018122268171,0.050019394262,-0.074082071942,-0.019596867124,0.196313904991,0.063796062992,-0.0408538201,0.130559023681,-0.324793568161,0.150163940281,0.154726689077,-0.249797792286,0.071271278078,0.519703032866,-0.096441343179,0.260748603317,-0.31373078132,0.268044467793,0.09259968584,0.049490245276,0.190410266918,0.236609782826,-0.009763660507,-0.268002858278,0.206075271381,-0.237037948337,0.494329352942,0.010906767545,-0.027104219196,0.383252153537,-0.019544224616,0.01502338335,0.096774676615,-0.039646951688
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Querétaro<C1>,NA,0.108520948363,-0.016672331712,0.035714616023,0.028422552972,0.047124366108,-0.003801153065,0.026637265726,-0.022344873198,0.004153054012,0.08962598724,0.038373761694,0.004897682623,0.070205177037,0.145313539231,0.030833014011,-0.085480361032,-0.016455011655,0.203436921572,-0.206830751184,0.094132410001,0.230693812509,0.08347177641,0.00029881287,-0.042571629281,-0.164296096031,0.090881574351,0.16761551498,-0.045588063322,-0.025883261919,0.141427776107,-0.093146303202,0.222674169402,0.0405102503,0.138658074114,0.096980070543,-0.032619854292,0.1789021771,-0.000592957322,-0.016087788582
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Quintana Roo<C1>,NA,0.025163811227,-0.010582665819,0.004835855665,0.002811587289,0.00879544177,-0.006991189207,0.002429312056,-0.014679340309,-0.007682879736,0.024377318479,0.005526414438,0.008118841198,0.123968466894,-0.052941140911,-0.081303443264,0.082627943105,-0.066103824433,0.004826679701,0.074883414668,-0.101180951945,-0.006190391928,0.011818062136,0.044100770589,0.02937651863,0.023670382444,0.04918781104,-0.080568019389,-0.053096453453,0.051563220398,0.071752307991,0.012283490595,-0.021583839615,0.018322552685,-0.00927020393,0.006865793947,-0.003206849793,0.029562533093,0.074590680248,-0.075543823159
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,NA,0.158639438856,-0.040056093381,0.044370674142,0.032289507257,0.064295509266,-0.022801992368,0.028698304411,-0.063739156856,-0.023990986798,0.147613469626,0.045416128929,-0.01257809529,0.310858618346,0.099644891215,-0.472777924559,0.031152815455,-0.051227663328,0.296261471841,-0.104719061926,0.011189992939,0.20055434181,0.096562023474,0.200049389432,0.03109314012,0.021592178571,0.029309067031,0.064878499424,0.076656590763,-0.155804232733,0.177193567138,-0.237268262505,0.101272071292,0.389325616811,0.252959989992,-0.014834099361,0.088669304352,0.115624343503,0.182413915266,-0.087729353379
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Sinaloa<C1>,NA,0.708971004895,-0.351436743573,0.101961824193,0.03837073412,0.216634399697,-0.26175508469,0.020161058103,-0.511994019649,-0.309915276257,0.715160476223,0.156674289354,-0.522918901448,0.328323721629,-0.602332160916,0.335289271619,0.179467092139,0.306567967017,0.038322939434,-0.345646913837,1.1067899537,0.417540962193,-0.290037838332,-0.189262058356,1.165437159067,-0.397664837491,1.02138328249,0.675610304123,-0.121456460102,-0.496036136917,-0.789406437358,-0.630477043548,1.164699934891,0.067704799044,0.118545556167,0.952631032497,0.524499044131,-0.336727158008,0.414101668535,0.443527914537
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Sonora<C1>,NA,0.596669093801,-0.271052006836,0.100421823414,0.047374049979,0.194021856867,-0.201863597729,0.030761986207,-0.413374063265,-0.247614062365,0.614424989541,0.154207885253,-0.107383891984,-0.02604841816,0.407497077905,-0.008041703497,0.32108496675,-0.295533957566,0.034631587102,-0.10077926983,-0.493291166017,0.628302394027,-0.10152234365,0.543642701181,-0.485700619318,0.560852967506,-0.241991621038,0.675337461529,0.180728812032,0.020892768883,0.125316673453,-0.164133883593,0.689222028534,-0.224562578233,0.109393573664,0.559816799269,0.282212762732,0.568023697007,0.223902446447,0.175695222569
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Tabasco<C1>,NA,0.06161619488,-0.025262032429,0.012587120866,0.008831962526,0.023209016004,-0.01139099925,0.01094306405,-0.023389026151,-0.00477057838,0.060095254427,0.023882502053,-0.003159239916,0.050754983395,0.237915299124,-0.012126854293,-0.082650587686,-0.05761535581,-0.131704897495,0.129734266459,0.108717936221,0.133751398922,0.107686250547,-0.09095029326699999,0.212725701436,-0.22910772172,0.134914026816,-0.191358817197,-0.024940298672,-0.050505179139,0.027511985397,-0.065284231145,0.183804904455,-0.019616206103,-0.016105124778,0.029005824019,0.019852340962,0.186389942778,0.052609805877,-0.083839047062
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Tamaulipas<C1>,NA,0.270436896342,-0.095970188647,0.058777262542,0.038462465674,0.096157565787,-0.056901389501,0.034895223378,-0.12362712957,-0.052018247356,0.24108289788,0.073510651891,-0.068070263817,0.688217195717,0.500094780695,-0.412356002048,0.301635669735,-0.7387159482,0.206821109905,-0.123501299927,-0.246993997024,-0.272323224891,-0.12296378724,0.922056103296,0.385866295403,-0.333835511839,0.06169632697,0.323202612148,0.012265909289,-0.090260149281,0.268303392061,-0.398148651116,0.020305685219,-0.262304946738,0.635264202192,-0.298165585805,0.227855642165,-0.187634630267,-0.211888022229,0.010846059542
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Tlaxcala<C1>,NA,0.066507866232,-0.022040630561,0.015454357127,0.009637868132,0.024167910817,-0.01642307915,0.006943744469,-0.03813014551,-0.021589336365,0.061864418766,0.008289763601,-0.05230710603,0.081893922968,0.006246045761,-0.01249373709,0.007114927203,-0.045646955995,-0.039443652155,-0.063447146282,0.179555328678,0.091853103557,-0.173892528085,0.2039919945,-0.126526025883,0.061881174005,0.039528740319,-0.048365097622,0.120051025574,-0.082063464382,0.078450741382,-0.248461654013,0.257881222856,-0.064404401296,0.024671676347,0.001996556957,-0.014033063793,-0.009939109035,0.007153832319,0.022384327634
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,NA,0.602349156866,-0.209731582492,0.142803805954,0.096002067284,0.234782946845,-0.131575878897,0.087755080189,-0.318106417946,-0.159144165143,0.615619251596,0.156714601208,-0.409383682244,0.144020435423,0.370940413419,0.108651881191,0.273902452347,0.150286884758,-0.012940629545,0.257206206131,0.923914935299,-0.110826752149,0.12698244112,-0.004943698108,-0.300040159559,-0.648688223504,0.42803428638,0.08377509776,-0.051569584451,0.224636528344,-0.147856550038,0.160471396548,0.210582909732,0.353400408949,-0.248587754542,0.399180840772,-0.204194820513,0.257489970352,0.2717394036,-0.121772479581
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Yucatán<C1>,NA,0.136950860901,-0.053673933675,0.028205143606,0.016224980896,0.048423590959,-0.039615386595,0.011548042633,-0.087135724111,-0.051023063457,0.135609339403,0.024118411561,-0.075527991442,0.346131316897,-0.079271741303,-0.014914407094,0.000810675983,-0.061112206004,-0.101957423096,0.064995250482,0.120278801705,-0.096955310237,0.012663182806,0.076272334712,0.25018944457,-0.107288700485,0.133469615977,0.072750458001,-0.190864583932,0.078630534708,0.070120700246,0.034364758998,0.04637977938,-0.044912315453,0.076061590677,0.012060841563,0.046904660415,-0.029610920743,0.113608584709,0.015629234085
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Zacatecas<C1>,NA,0.187133424483,-0.026661001571,0.061342489426,0.047934429873,0.078673856356,-0.008885680649,0.041713273267,-0.042910045695,0.000603414671,0.14579162621,0.055131853373,-0.020822717442,0.036853387096,-0.194067479067,0.139444100428,0.11050422096,-0.213223779545,0.433706079923,-0.316647635906,0.236968902232,0.093129871892,0.465737016837,-0.007815518211,-0.388602743154,-0.380870555304,0.732670911409,-0.266852478327,0.083961768211,-0.053738505536,0.119691627522,-0.399831542808,0.497105820261,0.231023838535,-0.017123708057,-0.074400846991,0.415817703243,-0.039559135941,0.072351156615,-0.264678362251
